price,area,rooms,zipcode,price_per_area,neighborhood
212900.0,41.2,3.0,10961.0,5167.475728155339,Friedrichshain-Kreuzberg
200900.0,42.06,3.0,10961.0,4776.5097479790775,Friedrichshain-Kreuzberg
456900.0,97.74,3.0,10961.0,4674.647022713321,Friedrichshain-Kreuzberg
269900.0,59.36,2.0,10967.0,4546.832884097035,Neukölln
695000.0,112.0,4.0,10405.0,6205.357142857143,Pankow
320000.0,55.0,2.0,10785.0,5818.181818181818,Tempelhof-Schöneberg
739000.0,78.0,3.0,10587.0,9474.358974358976,Charlottenburg-Wilmersdorf
915000.0,137.0,4.0,10367.0,6678.832116788321,Lichtenberg
325000.0,62.71,2.0,14197.0,5182.586509328656,Tempelhof-Schöneberg
1100000.0,128.0,5.0,10715.0,8593.75,Charlottenburg-Wilmersdorf
340000.0,95.0,3.0,12305.0,3578.9473684210525,Neukölln
319000.0,56.24,2.0,12047.0,5672.119487908962,Neukölln
249000.0,67.4,3.0,12247.0,3694.3620178041538,Steglitz-Zehlendorf
159000.0,34.5,2.0,12203.0,4608.695652173913,Steglitz-Zehlendorf
225000.0,41.18,2.0,13088.0,5463.817387081107,Pankow
290000.0,82.0,3.0,12277.0,3536.5853658536585,Tempelhof-Schöneberg
360000.0,60.0,2.0,10243.0,6000.0,Friedrichshain-Kreuzberg
185000.0,34.64,1.0,10559.0,5340.646651270208,Mitte
185000.0,34.64,1.0,10559.0,5340.646651270208,Mitte
433017.0,102.0,4.0,10318.0,4245.264705882353,Lichtenberg
1322000.0,550.82,14.0,12049.0,2400.0580952035148,Neukölln
450000.0,48.64,2.0,10623.0,9251.644736842103,Charlottenburg-Wilmersdorf
749000.0,98.53,4.0,10245.0,7601.745661219933,Friedrichshain-Kreuzberg
219480.0,24.8,1.0,13088.0,8850.0,Pankow
695000.0,108.0,5.0,10969.0,6435.185185185185,Friedrichshain-Kreuzberg
850000.0,96.86,3.0,10623.0,8775.552343588684,Charlottenburg-Wilmersdorf
267750.0,31.5,3.0,13088.0,8500.0,Pankow
195000.0,22.98,1.0,10623.0,8485.639686684073,Charlottenburg-Wilmersdorf
1099900.0,392.0,13.0,12047.0,2805.8673469387754,Neukölln
695000.0,162.12,4.0,12209.0,4286.94793979768,Steglitz-Zehlendorf
790000.0,101.0,3.0,10585.0,7821.782178217822,Charlottenburg-Wilmersdorf
850000.0,96.47,3.0,10623.0,8811.029335544728,Charlottenburg-Wilmersdorf
495000.0,114.0,4.0,13581.0,4342.105263157895,Spandau
219480.0,24.8,1.0,13088.0,8850.0,Pankow
198000.0,22.5,1.0,13088.0,8800.0,Pankow
214170.0,24.2,2.0,10405.0,8850.0,Pankow
186150.0,21.9,1.0,13088.0,8500.0,Pankow
267750.0,31.5,3.0,10367.0,8500.0,Lichtenberg
267750.0,31.5,3.0,13088.0,8500.0,Pankow
188550.0,44.0,1.0,12161.0,4285.227272727273,Tempelhof-Schöneberg
614550.0,101.36,3.0,12161.0,6063.042620363062,Tempelhof-Schöneberg
260000.0,31.5,3.0,13088.0,8253.968253968254,Pankow
477990.0,93.7,3.0,10625.0,5101.28068303095,Charlottenburg-Wilmersdorf
260000.0,31.5,3.0,13088.0,8253.968253968254,Pankow
260000.0,31.5,3.0,13088.0,8253.968253968254,Pankow
318700.0,67.0,3.0,12161.0,4756.716417910448,Tempelhof-Schöneberg
265000.0,60.0,2.0,13585.0,4416.666666666667,Spandau
398900.0,56.0,2.0,12161.0,7123.214285714285,Tempelhof-Schöneberg
695000.0,143.0,5.0,10365.0,4860.1398601398605,Lichtenberg
215000.0,60.56,2.0,13156.0,3550.198150594452,Pankow
390000.0,88.0,3.0,10317.0,4431.818181818182,Lichtenberg
549700.0,109.0,4.0,10627.0,5043.119266055046,Charlottenburg-Wilmersdorf
375000.0,83.0,3.0,12685.0,4518.0722891566265,Marzahn-Hellersdorf
249000.0,34.0,1.0,12247.0,7323.529411764706,Steglitz-Zehlendorf
833152.0,90.56,3.0,12043.0,9200.0,Neukölln
524250.0,108.09,3.0,12555.0,4850.124895920067,Marzahn-Hellersdorf
641814.0,78.27,3.0,12043.0,8200.0,Neukölln
693345.0,81.57,3.0,12043.0,8500.0,Neukölln
643454.0,78.47,3.0,12043.0,8200.0,Neukölln
579300.0,100.0,4.0,13357.0,5793.0,Mitte
399000.0,77.0,3.0,12107.0,5181.818181818182,Neukölln
499000.0,47.79,2.0,10245.0,10441.514961288973,Friedrichshain-Kreuzberg
1455000.0,181.3,4.0,10629.0,8025.372311086597,Charlottenburg-Wilmersdorf
494950.0,109.05,4.0,10627.0,4538.743695552499,Charlottenburg-Wilmersdorf
154000.0,32.98,1.0,13347.0,4669.49666464524,Mitte
199500.0,53.69,2.0,12103.0,3715.775749674055,Tempelhof-Schöneberg
978000.0,139.78,4.0,10781.0,6996.709114322507,Tempelhof-Schöneberg
495000.0,124.2,3.0,13469.0,3985.507246376812,Reinickendorf
1025000.0,124.0,6.0,10707.0,8266.129032258064,Charlottenburg-Wilmersdorf
700000.0,115.0,3.0,14129.0,6086.95652173913,Steglitz-Zehlendorf
420000.0,65.0,2.0,10243.0,6461.538461538462,Friedrichshain-Kreuzberg
1495000.0,147.0,5.0,12555.0,10170.068027210884,Marzahn-Hellersdorf
1100000.0,400.0,12.0,13469.0,2750.0,Reinickendorf
1390000.0,118.0,4.0,10405.0,11779.661016949152,Pankow
1590000.0,122.0,3.0,10405.0,13032.7868852459,Pankow
290000.0,61.0,2.0,13353.0,4754.098360655737,Charlottenburg-Wilmersdorf
429000.0,65.0,3.0,10713.0,6600.0,Charlottenburg-Wilmersdorf
650000.0,76.0,3.0,10713.0,8552.631578947368,Charlottenburg-Wilmersdorf
329000.0,51.67,2.0,13583.0,6367.331139926456,Spandau
319000.0,55.0,2.0,13187.0,5800.0,Pankow
785000.0,87.39,3.0,10623.0,8982.72113514132,Charlottenburg-Wilmersdorf
850000.0,95.0,3.0,10179.0,8947.368421052632,Friedrichshain-Kreuzberg
249000.0,34.03,1.0,13583.0,7317.073170731707,Spandau
229000.0,55.0,2.0,13407.0,4163.636363636364,Reinickendorf
99950.0,35.0,1.0,12099.0,2855.714285714286,Neukölln
199950.0,45.0,2.0,12099.0,4443.333333333333,Neukölln
379000.0,56.81,2.0,10789.0,6671.360675937335,Tempelhof-Schöneberg
200000.0,52.0,2.0,12247.0,3846.153846153846,Steglitz-Zehlendorf
215000.0,54.0,2.0,12247.0,3981.481481481481,Steglitz-Zehlendorf
269000.0,60.54,3.0,14169.0,4443.343244136108,Steglitz-Zehlendorf
249000.0,56.0,3.0,13189.0,4446.428571428572,Pankow
245000.0,43.14,1.0,10437.0,5679.184051923969,Pankow
540000.0,80.12,3.0,10627.0,6739.89016475287,Charlottenburg-Wilmersdorf
240000.0,65.0,3.0,13629.0,3692.307692307693,Reinickendorf
399800.0,86.0,4.0,12307.0,4648.837209302325,Tempelhof-Schöneberg
290000.0,66.54,2.0,12355.0,4358.280733393447,Neukölln
373000.0,41.2,2.0,10245.0,9053.398058252427,Friedrichshain-Kreuzberg
1866000.0,199.01,8.0,10179.0,9376.413245565547,Friedrichshain-Kreuzberg
355000.0,55.96,2.0,12527.0,6343.817012151537,Treptow-Köpenick
555000.0,47.95,2.0,10787.0,11574.556830031284,Tempelhof-Schöneberg
349800.0,78.0,3.0,12307.0,4484.615384615385,Tempelhof-Schöneberg
425000.0,48.0,1.0,10623.0,8854.166666666666,Charlottenburg-Wilmersdorf
360000.0,94.61,4.0,12689.0,3805.094598879611,Marzahn-Hellersdorf
269000.0,65.24,3.0,12157.0,4123.237277743716,Tempelhof-Schöneberg
425000.0,48.5,1.0,10623.0,8762.886597938144,Charlottenburg-Wilmersdorf
990000.0,119.81,3.0,10623.0,8263.08321509056,Charlottenburg-Wilmersdorf
366990.0,37.64,2.0,10585.0,9750.0,Charlottenburg-Wilmersdorf
245975.0,24.6,1.0,10585.0,9998.983739837398,Charlottenburg-Wilmersdorf
1875000.0,205.56,8.0,10623.0,9121.424401634558,Charlottenburg-Wilmersdorf
2970000.0,206.14,4.0,10623.0,14407.6840981857,Charlottenburg-Wilmersdorf
225000.0,42.0,1.0,14057.0,5357.142857142857,Charlottenburg-Wilmersdorf
285000.0,51.15,2.0,10315.0,5571.847507331378,Lichtenberg
2590000.0,202.4,6.0,10623.0,12796.442687747036,Charlottenburg-Wilmersdorf
598000.0,72.74,3.0,10119.0,8221.061314270004,Pankow
2475000.0,201.81,5.0,10623.0,12264.010703136611,Charlottenburg-Wilmersdorf
529900.0,84.37,3.0,10245.0,6280.668484058314,Friedrichshain-Kreuzberg
194900.0,61.23,2.0,13627.0,3183.080189449616,Spandau
1150000.0,125.0,3.0,10437.0,9200.0,Pankow
260000.0,69.0,2.0,12043.0,3768.1159420289855,Neukölln
266000.0,37.5,1.0,14057.0,7093.333333333333,Charlottenburg-Wilmersdorf
697000.0,82.48,3.0,10999.0,8450.533462657613,Friedrichshain-Kreuzberg
285000.0,67.7,3.0,12459.0,4209.748892171344,Treptow-Köpenick
136000.0,29.0,1.0,10715.0,4689.6551724137935,Charlottenburg-Wilmersdorf
198000.0,52.99,2.0,10551.0,3736.5540668050576,Mitte
380000.0,106.5,3.0,12309.0,3568.075117370892,Tempelhof-Schöneberg
400000.0,60.0,2.0,12159.0,6666.666666666667,Tempelhof-Schöneberg
1849000.0,215.0,10.0,13088.0,8600.0,Pankow
1849000.0,215.0,10.0,13088.0,8600.0,Pankow
186150.0,21.9,1.0,13088.0,8500.0,Pankow
1117200.0,114.0,4.0,13088.0,9800.0,Pankow
214170.0,24.2,2.0,13088.0,8850.0,Pankow
989000.0,114.0,4.0,13088.0,8675.438596491229,Pankow
687891.0,86.31,3.0,13187.0,7970.003475842892,Pankow
470000.0,86.0,3.0,10589.0,5465.116279069767,Charlottenburg-Wilmersdorf
1600000.0,150.0,5.0,10585.0,10666.666666666666,Charlottenburg-Wilmersdorf
440000.0,86.0,3.0,10589.0,5116.279069767442,Charlottenburg-Wilmersdorf
190000.0,69.61,2.0,12524.0,2729.492888952737,Treptow-Köpenick
299000.0,87.7,4.0,10318.0,3409.3500570125425,Lichtenberg
420000.0,76.0,3.0,13187.0,5526.315789473684,Pankow
515000.0,62.0,2.0,10439.0,8306.451612903225,Pankow
169000.0,62.24,3.0,12309.0,2715.2956298200515,Tempelhof-Schöneberg
299000.0,64.12,2.0,12305.0,4663.13162819713,Neukölln
250000.0,55.0,2.0,12277.0,4545.454545454545,Tempelhof-Schöneberg
249000.0,33.56,2.0,13583.0,7419.547079856972,Spandau
399000.0,60.0,2.0,13407.0,6650.0,Reinickendorf
549000.0,76.69,3.0,13583.0,7158.690833224671,Spandau
229000.0,52.0,2.0,12623.0,4403.846153846154,Marzahn-Hellersdorf
3495000.0,235.0,6.0,10117.0,14872.340425531916,Mitte
590000.0,90.0,3.0,14169.0,6555.555555555556,Steglitz-Zehlendorf
349000.0,70.0,3.0,10439.0,4985.714285714285,Pankow
299900.0,50.0,2.0,13407.0,5998.0,Reinickendorf
150000.0,28.0,1.0,13403.0,5357.142857142857,Reinickendorf
570000.0,127.3,3.0,12526.0,4477.611940298508,Treptow-Köpenick
350000.0,80.2,4.0,12043.0,4364.089775561097,Neukölln
288000.0,42.0,1.0,10243.0,6857.142857142857,Friedrichshain-Kreuzberg
132000.0,53.0,2.0,10319.0,2490.566037735849,Lichtenberg
695000.0,88.92,3.0,12055.0,7816.014394961763,Neukölln
629000.0,78.84,3.0,12557.0,7978.18366311517,Treptow-Köpenick
739000.0,130.0,4.0,12169.0,5684.615384615385,Tempelhof-Schöneberg
389000.0,74.07,3.0,10555.0,5251.788848386662,Mitte
749000.0,105.0,3.0,12045.0,7133.333333333333,Neukölln
415000.0,60.0,2.0,10585.0,6916.666666666667,Charlottenburg-Wilmersdorf
600000.0,137.5,4.0,10961.0,4363.636363636364,Friedrichshain-Kreuzberg
350000.0,98.0,4.0,13435.0,3571.428571428572,Reinickendorf
230000.0,46.03,2.0,12059.0,4996.741255702803,Neukölln
890092.0,104.84,5.0,13088.0,8490.003815337657,Pankow
890092.0,104.84,5.0,13088.0,8490.003815337657,Pankow
194250.0,22.5,1.0,13088.0,8633.333333333334,Pankow
400000.0,58.0,2.0,10585.0,6896.551724137931,Charlottenburg-Wilmersdorf
1550000.0,205.0,4.0,10825.0,7560.975609756098,Tempelhof-Schöneberg
188700.0,22.2,3.0,13088.0,8500.0,Pankow
646800.0,73.5,3.0,13088.0,8800.0,Pankow
989000.0,114.0,4.0,13088.0,8675.438596491229,Pankow
529000.0,50.0,2.0,10707.0,10580.0,Charlottenburg-Wilmersdorf
1650000.0,212.0,4.0,10825.0,7783.018867924528,Tempelhof-Schöneberg
1150000.0,189.0,5.0,13505.0,6084.656084656084,Reinickendorf
820000.0,127.0,4.0,10589.0,6456.692913385827,Charlottenburg-Wilmersdorf
295000.0,63.0,2.0,12555.0,4682.539682539683,Marzahn-Hellersdorf
350000.0,55.0,2.0,12157.0,6363.636363636364,Tempelhof-Schöneberg
749000.0,90.75,3.0,10407.0,8253.443526170799,Pankow
198000.0,38.99,3.0,10249.0,5078.2251859451135,Pankow
365000.0,71.0,3.0,13187.0,5140.845070422535,Pankow
250000.0,70.0,3.0,12105.0,3571.428571428572,Tempelhof-Schöneberg
290000.0,80.0,4.0,12207.0,3625.0,Steglitz-Zehlendorf
550810.0,57.98,2.0,10585.0,9500.0,Charlottenburg-Wilmersdorf
533279.0,54.14,2.0,10585.0,9850.0,Charlottenburg-Wilmersdorf
249000.0,71.0,3.0,12277.0,3507.042253521127,Tempelhof-Schöneberg
449000.0,108.0,4.0,13507.0,4157.407407407408,Reinickendorf
449000.0,86.0,3.0,12207.0,5220.930232558139,Steglitz-Zehlendorf
528445.0,53.11,2.0,10585.0,9950.009414422895,Charlottenburg-Wilmersdorf
538840.0,56.72,2.0,10585.0,9500.0,Charlottenburg-Wilmersdorf
550525.0,57.95,2.0,10585.0,9500.0,Charlottenburg-Wilmersdorf
478705.0,50.39,2.0,10585.0,9500.0,Charlottenburg-Wilmersdorf
534855.0,54.3,2.0,10585.0,9850.0,Charlottenburg-Wilmersdorf
397800.0,40.8,2.0,10585.0,9750.0,Charlottenburg-Wilmersdorf
542872.0,54.56,2.0,10585.0,9950.0,Charlottenburg-Wilmersdorf
653676.0,69.54,3.0,10585.0,9400.0,Charlottenburg-Wilmersdorf
792326.0,84.29,3.0,10585.0,9400.0,Charlottenburg-Wilmersdorf
607996.0,62.68,3.0,10585.0,9700.0,Charlottenburg-Wilmersdorf
727776.0,75.81,3.0,10585.0,9600.0,Charlottenburg-Wilmersdorf
249000.0,88.32,4.0,12305.0,2819.29347826087,Neukölln
759900.0,104.95,3.0,14195.0,7240.590757503573,Steglitz-Zehlendorf
799900.0,120.3,4.0,14195.0,6649.210307564423,Steglitz-Zehlendorf
609900.0,120.39,4.0,14195.0,5066.035384998754,Steglitz-Zehlendorf
595900.0,120.3,4.0,14195.0,4953.449709060682,Steglitz-Zehlendorf
469900.0,103.88,3.0,14195.0,4523.488640739315,Steglitz-Zehlendorf
453900.0,103.88,3.0,14195.0,4369.464767038891,Steglitz-Zehlendorf
429900.0,100.87,3.0,14195.0,4261.921284822048,Steglitz-Zehlendorf
319900.0,45.25,3.0,10961.0,7069.613259668508,Friedrichshain-Kreuzberg
449900.0,64.3,2.0,10961.0,6996.889580093313,Friedrichshain-Kreuzberg
319900.0,45.25,3.0,10961.0,7069.613259668508,Friedrichshain-Kreuzberg
309900.0,41.76,3.0,10961.0,7420.977011494253,Friedrichshain-Kreuzberg
840000.0,130.0,3.0,10719.0,6461.538461538462,Charlottenburg-Wilmersdorf
340000.0,77.0,3.0,10553.0,4415.584415584415,Charlottenburg-Wilmersdorf
365000.0,79.57,3.0,12355.0,4587.155963302753,Neukölln
499999.0,107.0,4.0,12357.0,4672.887850467289,Neukölln
330000.0,79.57,3.0,12355.0,4147.291692849064,Neukölln
549000.0,131.94,4.0,12353.0,4160.982264665758,Neukölln
335000.0,72.0,3.0,12355.0,4652.777777777777,Neukölln
207000.0,36.0,1.0,10557.0,5750.0,Mitte
410000.0,89.0,3.0,12459.0,4606.741573033708,Treptow-Köpenick
249950.0,64.0,3.0,13409.0,3905.46875,Reinickendorf
249950.0,65.0,3.0,13409.0,3845.3846153846152,Reinickendorf
249000.0,43.98,1.0,12059.0,5661.664392905866,Neukölln
265000.0,43.52,3.0,12059.0,6089.154411764705,Neukölln
634000.0,72.0,3.0,10713.0,8805.555555555555,Charlottenburg-Wilmersdorf
329000.0,55.08,2.0,12059.0,5973.129992737836,Neukölln
229000.0,39.0,1.0,10551.0,5871.794871794872,Mitte
249000.0,33.93,1.0,10779.0,7338.638373121132,Tempelhof-Schöneberg
360000.0,55.0,2.0,10707.0,6545.454545454545,Charlottenburg-Wilmersdorf
499000.0,92.0,4.0,13407.0,5423.913043478261,Reinickendorf
339000.0,83.0,4.0,12685.0,4084.3373493975914,Marzahn-Hellersdorf
450000.0,84.0,4.0,12107.0,5357.142857142857,Neukölln
198000.0,53.0,2.0,10317.0,3735.8490566037735,Lichtenberg
1485000.0,154.71,4.0,10245.0,9598.603839441535,Friedrichshain-Kreuzberg
1349000.0,184.0,5.0,12047.0,7331.521739130435,Neukölln
1790000.0,222.0,6.0,10587.0,8063.063063063063,Charlottenburg-Wilmersdorf
465000.0,65.0,2.0,12161.0,7153.846153846154,Tempelhof-Schöneberg
545000.0,60.0,2.0,10627.0,9083.333333333334,Charlottenburg-Wilmersdorf
395000.0,109.6,4.0,12555.0,3604.0145985401455,Marzahn-Hellersdorf
330000.0,56.0,2.0,12043.0,5892.857142857143,Neukölln
425000.0,50.5,2.0,10555.0,8415.841584158416,Mitte
859000.0,165.0,5.0,12435.0,5206.060606060606,Treptow-Köpenick
193000.0,86.37,3.0,12103.0,2234.5721894176218,Tempelhof-Schöneberg
299000.0,62.0,2.0,10559.0,4822.580645161291,Mitte
360000.0,45.0,2.0,10965.0,8000.0,Neukölln
279000.0,65.0,3.0,13357.0,4292.307692307692,Mitte
292000.0,122.07,4.0,12103.0,2392.070123699517,Tempelhof-Schöneberg
739000.0,78.0,3.0,10587.0,9474.358974358976,Charlottenburg-Wilmersdorf
299000.0,67.0,3.0,13403.0,4462.686567164179,Reinickendorf
449000.0,95.0,3.0,13581.0,4726.315789473684,Spandau
209000.0,58.0,2.0,13129.0,3603.448275862069,Pankow
2499000.0,280.0,5.0,10711.0,8925.0,Charlottenburg-Wilmersdorf
319000.0,42.0,2.0,10587.0,7595.238095238095,Charlottenburg-Wilmersdorf
729000.0,97.7,3.0,12159.0,7461.6171954964175,Tempelhof-Schöneberg
449000.0,60.92,2.0,12043.0,7370.321733420879,Neukölln
320000.0,56.56,3.0,10179.0,5657.708628005657,Friedrichshain-Kreuzberg
460000.0,81.0,2.0,10439.0,5679.0123456790125,Pankow
249000.0,61.31,2.0,12487.0,4061.3276790083182,Treptow-Köpenick
369000.0,40.61,1.0,10789.0,9086.43191332184,Tempelhof-Schöneberg
689000.0,76.79,4.0,10789.0,8972.522463862482,Tempelhof-Schöneberg
390000.0,78.0,3.0,12207.0,5000.0,Steglitz-Zehlendorf
590000.0,102.97,3.0,12163.0,5729.82422064679,Tempelhof-Schöneberg
1300000.0,116.8,5.0,10711.0,11130.13698630137,Charlottenburg-Wilmersdorf
949000.0,146.0,5.0,10997.0,6500.0,Friedrichshain-Kreuzberg
425000.0,60.0,2.0,10405.0,7083.333333333333,Pankow
265000.0,83.46,3.0,12277.0,3175.1737359214,Tempelhof-Schöneberg
695000.0,94.0,4.0,14169.0,7393.617021276596,Steglitz-Zehlendorf
590000.0,160.0,4.0,14089.0,3687.5,Spandau
284650.0,45.3,1.0,10627.0,6283.664459161148,Charlottenburg-Wilmersdorf
375000.0,57.5,2.0,10967.0,6521.739130434783,Neukölln
799900.0,134.0,5.0,13189.0,5969.4029850746265,Pankow
255000.0,59.0,2.0,12105.0,4322.033898305085,Tempelhof-Schöneberg
775000.0,81.0,3.0,10629.0,9567.901234567902,Charlottenburg-Wilmersdorf
890000.0,240.0,6.0,14089.0,3708.3333333333335,Spandau
279500.0,56.01,2.0,12105.0,4990.180324941975,Tempelhof-Schöneberg
510000.0,75.69,2.0,10249.0,6738.010305192232,Pankow
489000.0,86.0,3.0,12459.0,5686.046511627907,Treptow-Köpenick
350000.0,74.56,3.0,14165.0,4694.206008583691,Steglitz-Zehlendorf
300000.0,85.0,4.0,12679.0,3529.4117647058824,Marzahn-Hellersdorf
299000.0,60.0,3.0,13407.0,4983.333333333333,Reinickendorf
450000.0,89.0,3.0,12587.0,5056.179775280899,Treptow-Köpenick
300000.0,50.0,2.0,10178.0,6000.0,Mitte
499000.0,78.23,3.0,12105.0,6378.627125143807,Tempelhof-Schöneberg
439000.0,59.34,2.0,12105.0,7398.045163464779,Tempelhof-Schöneberg
260000.0,31.5,3.0,13088.0,8253.968253968254,Pankow
194700.0,22.0,1.0,13088.0,8850.0,Pankow
196000.0,22.4,1.0,13088.0,8750.0,Pankow
194700.0,22.0,1.0,13088.0,8850.0,Pankow
191165.0,22.1,1.0,13088.0,8650.0,Pankow
192500.0,22.0,1.0,13088.0,8750.0,Pankow
260000.0,31.5,3.0,13088.0,8253.968253968254,Pankow
829000.0,115.4,4.0,13088.0,7183.70883882149,Pankow
888000.0,122.6,4.0,13088.0,7243.066884176183,Pankow
1050000.0,119.0,3.0,10781.0,8823.529411764706,Tempelhof-Schöneberg
675000.0,89.0,3.0,10779.0,7584.269662921349,Tempelhof-Schöneberg
299000.0,63.0,2.0,12207.0,4746.0317460317465,Steglitz-Zehlendorf
299000.0,63.0,2.0,12207.0,4746.0317460317465,Steglitz-Zehlendorf
412500.0,100.0,4.0,13583.0,4125.0,Spandau
385000.0,62.0,2.0,10439.0,6209.677419354839,Pankow
329000.0,57.36,2.0,12051.0,5735.704323570432,Neukölln
628000.0,98.9,4.0,10707.0,6349.848331648129,Charlottenburg-Wilmersdorf
495000.0,114.31,4.0,10315.0,4330.329804916455,Lichtenberg
645000.0,84.0,3.0,10249.0,7678.571428571428,Pankow
1295000.0,137.0,4.0,10777.0,9452.554744525549,Tempelhof-Schöneberg
254000.0,63.5,2.0,12524.0,4000.0,Treptow-Köpenick
240000.0,59.0,2.0,10553.0,4067.796610169492,Charlottenburg-Wilmersdorf
575000.0,99.97,3.0,12051.0,5751.725517655296,Neukölln
449000.0,78.71,3.0,12051.0,5704.484817685174,Neukölln
265000.0,44.8,3.0,12051.0,5915.178571428572,Neukölln
535000.0,66.65,2.0,14059.0,8027.006751687922,Charlottenburg-Wilmersdorf
165000.0,32.16,1.0,12049.0,5130.5970149253735,Neukölln
549000.0,64.0,1.0,10119.0,8578.125,Pankow
290000.0,60.0,2.0,13403.0,4833.333333333333,Reinickendorf
285000.0,60.0,2.0,13403.0,4750.0,Reinickendorf
499000.0,85.0,3.0,10585.0,5870.588235294118,Charlottenburg-Wilmersdorf
220000.0,53.0,2.0,12489.0,4150.943396226415,Treptow-Köpenick
350000.0,85.0,3.0,12489.0,4117.64705882353,Treptow-Köpenick
895000.0,117.0,4.0,10589.0,7649.572649572649,Charlottenburg-Wilmersdorf
799500.0,132.0,4.0,12355.0,6056.818181818182,Neukölln
199000.0,65.29,2.0,12489.0,3047.9399601776686,Treptow-Köpenick
199000.0,65.29,2.0,12489.0,3047.9399601776686,Treptow-Köpenick
950000.0,120.04,3.0,10785.0,7914.028657114295,Tempelhof-Schöneberg
791120.0,102.08,3.0,12587.0,7750.0,Treptow-Köpenick
320000.0,57.8,2.0,12203.0,5536.332179930796,Steglitz-Zehlendorf
695000.0,162.12,4.0,12209.0,4286.94793979768,Steglitz-Zehlendorf
695000.0,162.12,4.0,12209.0,4286.94793979768,Steglitz-Zehlendorf
250000.0,50.0,2.0,12685.0,5000.0,Marzahn-Hellersdorf
160000.0,44.0,2.0,12099.0,3636.363636363637,Neukölln
1195000.0,152.0,3.0,10117.0,7861.842105263157,Mitte
299000.0,60.16,2.0,13407.0,4970.079787234043,Reinickendorf
243000.0,34.0,1.0,10589.0,7147.058823529412,Charlottenburg-Wilmersdorf
1049000.0,155.0,5.0,10711.0,6767.741935483871,Charlottenburg-Wilmersdorf
229000.0,41.0,1.0,12051.0,5585.365853658536,Neukölln
330000.0,80.82,3.0,12209.0,4083.147735708984,Steglitz-Zehlendorf
458490.0,53.94,2.0,13088.0,8500.0,Pankow
196000.0,22.4,1.0,13088.0,8750.0,Pankow
267750.0,31.5,3.0,13088.0,8500.0,Pankow
769384.0,87.4,3.0,13088.0,8803.020594965674,Pankow
679500.0,114.31,3.0,12355.0,5944.361823112588,Neukölln
650000.0,115.0,3.0,13156.0,5652.173913043478,Pankow
589000.0,126.26,5.0,12103.0,4664.977031522256,Tempelhof-Schöneberg
999900.0,152.0,5.0,10247.0,6578.289473684211,Pankow
1049000.0,126.5,3.0,10117.0,8292.490118577076,Mitte
649000.0,82.5,3.0,12169.0,7866.666666666667,Tempelhof-Schöneberg
311000.0,50.0,2.0,12203.0,6220.0,Steglitz-Zehlendorf
520000.0,49.0,2.0,10115.0,10612.244897959185,Mitte
969000.0,93.5,3.0,10781.0,10363.636363636364,Tempelhof-Schöneberg
260000.0,50.0,2.0,12207.0,5200.0,Steglitz-Zehlendorf
410000.0,106.0,4.0,10559.0,3867.924528301887,Mitte
273000.0,52.27,2.0,13409.0,5222.881193801415,Reinickendorf
300000.0,54.0,2.0,10963.0,5555.555555555556,Friedrichshain-Kreuzberg
189000.0,35.0,1.0,12059.0,5400.0,Neukölln
410000.0,67.0,3.0,10789.0,6119.4029850746265,Tempelhof-Schöneberg
340000.0,61.0,2.0,13189.0,5573.770491803279,Pankow
349000.0,70.0,3.0,12169.0,4985.714285714285,Tempelhof-Schöneberg
267000.0,57.0,2.0,13585.0,4684.210526315789,Spandau
470000.0,101.0,4.0,13585.0,4653.465346534654,Spandau
399000.0,64.0,2.0,12247.0,6234.375,Steglitz-Zehlendorf
250000.0,64.0,2.0,10551.0,3906.25,Mitte
599000.0,94.0,3.0,12099.0,6372.340425531915,Neukölln
890000.0,92.0,2.0,10717.0,9673.91304347826,Charlottenburg-Wilmersdorf
415000.0,58.0,2.0,14052.0,7155.172413793103,Spandau
232985.0,27.41,3.0,13187.0,8500.0,Pankow
188700.0,22.2,3.0,13088.0,8500.0,Pankow
569000.0,100.0,3.0,10961.0,5690.0,Friedrichshain-Kreuzberg
2700000.0,257.0,7.0,10117.0,10505.836575875486,Mitte
452600.0,85.54,2.0,12169.0,5291.091886836567,Tempelhof-Schöneberg
357000.0,81.0,3.0,13409.0,4407.407407407408,Reinickendorf
263000.0,66.3,2.0,13353.0,3966.817496229261,Charlottenburg-Wilmersdorf
231000.0,50.34,2.0,10553.0,4588.796185935637,Charlottenburg-Wilmersdorf
189000.0,47.09,2.0,10249.0,4013.5909959651726,Pankow
305000.0,76.0,2.0,10553.0,4013.157894736842,Charlottenburg-Wilmersdorf
265000.0,56.0,2.0,10553.0,4732.142857142857,Charlottenburg-Wilmersdorf
349900.0,58.58,2.0,12055.0,5973.02833731649,Neukölln
445000.0,62.0,2.0,10247.0,7177.419354838709,Pankow
1280000.0,166.67,3.0,10781.0,7679.846403071939,Tempelhof-Schöneberg
335000.0,83.0,3.0,13409.0,4036.144578313253,Reinickendorf
279000.0,63.0,3.0,12487.0,4428.571428571428,Treptow-Köpenick
285000.0,71.0,2.0,13088.0,4014.084507042253,Pankow
189000.0,47.9,2.0,10249.0,3945.7202505219207,Pankow
399000.0,96.0,3.0,10587.0,4156.25,Charlottenburg-Wilmersdorf
189000.0,46.0,3.0,10553.0,4108.695652173913,Charlottenburg-Wilmersdorf
315000.0,65.0,1.0,10439.0,4846.153846153846,Pankow
