price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,price_per_sqm
259000,apartment,exterior,2,62.0,True,False,Pilar,Fuencarral-El Pardo,4177.419354838709
700000,apartment,exterior,5,170.0,True,True,La Paz,Fuencarral-El Pardo,4117.64705882353
400000,apartment,exterior,2,100.0,False,True,Las Tablas,Fuencarral-El Pardo,4000.0
400000,apartment,exterior,2,100.0,True,True,Las Tablas,Fuencarral-El Pardo,4000.0
375000,apartment,exterior,2,87.0,True,True,Las Tablas,Fuencarral-El Pardo,4310.3448275862065
160000,apartment,exterior,2,45.0,True,False,Pilar,Fuencarral-El Pardo,3555.5555555555557
258000,apartment,exterior,2,85.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,3035.294117647059
223000,apartment,exterior,2,70.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,3185.714285714286
1264100,apartment,exterior,7,394.0,False,True,Peñagrande,Fuencarral-El Pardo,3208.3756345177667
468000,apartment,exterior,4,125.0,True,True,Peñagrande,Fuencarral-El Pardo,3744.0
169000,apartment,exterior,3,59.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,2864.406779661017
855000,apartment,exterior,5,201.0,True,True,La Paz,Fuencarral-El Pardo,4253.731343283582
430000,apartment,exterior,2,113.0,True,True,Las Tablas,Fuencarral-El Pardo,3805.309734513274
337000,apartment,exterior,1,66.0,True,True,Peñagrande,Fuencarral-El Pardo,5106.060606060606
380000,apartment,exterior,3,108.0,True,True,Peñagrande,Fuencarral-El Pardo,3518.5185185185187
2400000,house,exterior,8,727.0,False,True,Mirasierra,Fuencarral-El Pardo,3301.2379642365886
250000,apartment,exterior,3,89.0,False,False,El Pardo,Fuencarral-El Pardo,2808.9887640449438
425000,apartment,exterior,3,102.0,True,False,Pilar,Fuencarral-El Pardo,4166.666666666667
850000,apartment,exterior,4,211.0,True,True,Peñagrande,Fuencarral-El Pardo,4028.436018957346
410000,apartment,exterior,3,117.0,True,False,Pilar,Fuencarral-El Pardo,3504.2735042735044
465000,apartment,exterior,3,115.0,True,False,Las Tablas,Fuencarral-El Pardo,4043.478260869565
667000,apartment,exterior,3,131.0,True,True,Las Tablas,Fuencarral-El Pardo,5091.603053435115
1263070,apartment,exterior,7,394.0,True,False,Peñagrande,Fuencarral-El Pardo,3205.761421319797
147900,apartment,exterior,1,66.0,True,False,Pilar,Fuencarral-El Pardo,2240.909090909091
147900,apartment,exterior,2,55.0,True,False,Pilar,Fuencarral-El Pardo,2689.090909090909
139000,apartment,exterior,3,71.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,1957.7464788732395
158000,apartment,exterior,3,62.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,2548.3870967741937
697000,apartment,exterior,6,192.0,True,False,Pilar,Fuencarral-El Pardo,3630.2083333333335
259999,apartment,exterior,2,107.0,True,False,La Paz,Fuencarral-El Pardo,2429.8971962616824
275000,apartment,exterior,1,62.0,True,False,Pilar,Fuencarral-El Pardo,4435.4838709677415
210000,apartment,exterior,2,72.0,False,False,Pilar,Fuencarral-El Pardo,2916.6666666666665
550000,apartment,exterior,2,112.0,True,True,Mirasierra,Fuencarral-El Pardo,4910.714285714285
140000,apartment,interior,1,81.0,True,False,Peñagrande,Fuencarral-El Pardo,1728.3950617283951
850000,apartment,exterior,5,281.0,True,True,Fuentelarreina,Fuencarral-El Pardo,3024.91103202847
162500,apartment,exterior,2,66.0,False,False,Pilar,Fuencarral-El Pardo,2462.121212121212
284000,apartment,exterior,3,91.0,True,True,Peñagrande,Fuencarral-El Pardo,3120.879120879121
399000,apartment,exterior,3,110.0,True,True,Peñagrande,Fuencarral-El Pardo,3627.2727272727275
267400,apartment,exterior,2,64.0,True,False,Pilar,Fuencarral-El Pardo,4178.125
477750,apartment,exterior,4,131.0,True,False,Peñagrande,Fuencarral-El Pardo,3646.946564885496
170000,apartment,exterior,1,50.0,True,False,Tres Olivos - Valverde,Fuencarral-El Pardo,3400.0
450000,apartment,exterior,3,140.0,True,False,La Paz,Fuencarral-El Pardo,3214.285714285714
170000,apartment,exterior,2,62.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,2741.935483870968
193000,apartment,exterior,3,69.0,True,False,Peñagrande,Fuencarral-El Pardo,2797.1014492753625
160000,apartment,exterior,2,40.0,False,False,Pilar,Fuencarral-El Pardo,4000.0
540000,apartment,exterior,3,137.0,True,True,Montecarmelo,Fuencarral-El Pardo,3941.605839416058
190000,apartment,exterior,1,60.0,True,True,Tres Olivos - Valverde,Fuencarral-El Pardo,3166.6666666666665
101000,apartment,exterior,2,54.0,True,False,Peñagrande,Fuencarral-El Pardo,1870.3703703703704
190000,apartment,exterior,4,98.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,1938.7755102040817
700000,apartment,exterior,3,140.0,True,True,Peñagrande,Fuencarral-El Pardo,5000.0
462000,apartment,exterior,4,146.0,True,False,Pilar,Fuencarral-El Pardo,3164.3835616438355
400000,apartment,exterior,4,156.0,True,False,Pilar,Fuencarral-El Pardo,2564.102564102564
590000,apartment,exterior,2,99.0,True,True,Las Tablas,Fuencarral-El Pardo,5959.595959595959
164000,apartment,exterior,2,55.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,2981.818181818182
950000,house,exterior,5,334.0,False,True,Peñagrande,Fuencarral-El Pardo,2844.311377245509
750000,apartment,exterior,3,144.0,True,True,Peñagrande,Fuencarral-El Pardo,5208.333333333333
150000,apartment,exterior,2,56.0,True,False,Pilar,Fuencarral-El Pardo,2678.5714285714284
239000,apartment,exterior,2,68.0,True,False,Pilar,Fuencarral-El Pardo,3514.705882352941
460000,apartment,exterior,2,95.0,True,True,Las Tablas,Fuencarral-El Pardo,4842.105263157895
980000,apartment,exterior,5,310.0,True,True,Fuentelarreina,Fuencarral-El Pardo,3161.2903225806454
1500000,apartment,exterior,5,468.0,True,True,Mirasierra,Fuencarral-El Pardo,3205.128205128205
450000,apartment,exterior,3,130.0,True,True,Las Tablas,Fuencarral-El Pardo,3461.5384615384614
585000,apartment,exterior,4,162.0,True,True,Las Tablas,Fuencarral-El Pardo,3611.1111111111113
600000,apartment,exterior,3,165.0,True,True,Las Tablas,Fuencarral-El Pardo,3636.3636363636365
865000,apartment,exterior,3,207.0,True,True,Peñagrande,Fuencarral-El Pardo,4178.743961352657
126000,apartment,exterior,2,48.0,True,False,Tres Olivos - Valverde,Fuencarral-El Pardo,2625.0
127420,apartment,exterior,3,60.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,2123.6666666666665
270000,apartment,exterior,3,183.0,False,False,Peñagrande,Fuencarral-El Pardo,1475.4098360655737
479000,apartment,exterior,4,125.0,True,False,Peñagrande,Fuencarral-El Pardo,3832.0
450000,apartment,exterior,3,140.0,True,False,La Paz,Fuencarral-El Pardo,3214.285714285714
1600000,house,exterior,11,579.0,False,True,Mirasierra,Fuencarral-El Pardo,2763.385146804836
195000,apartment,exterior,2,54.0,True,False,Pilar,Fuencarral-El Pardo,3611.1111111111113
475000,apartment,exterior,4,135.0,True,True,La Paz,Fuencarral-El Pardo,3518.5185185185187
600000,apartment,exterior,3,120.0,True,False,La Paz,Fuencarral-El Pardo,5000.0
199500,apartment,exterior,1,39.0,True,False,Pilar,Fuencarral-El Pardo,5115.384615384615
560000,apartment,interior,3,115.0,True,True,Arroyo del Fresno,Fuencarral-El Pardo,4869.565217391304
795000,apartment,exterior,4,165.0,True,True,La Paz,Fuencarral-El Pardo,4818.181818181818
765000,apartment,exterior,3,200.0,True,True,Las Tablas,Fuencarral-El Pardo,3825.0
369000,apartment,exterior,3,90.0,True,False,Peñagrande,Fuencarral-El Pardo,4100.0
795000,apartment,exterior,5,280.0,True,True,Peñagrande,Fuencarral-El Pardo,2839.285714285714
880300,apartment,exterior,5,180.0,False,False,Peñagrande,Fuencarral-El Pardo,4890.555555555556
116000,apartment,exterior,1,33.0,True,False,Tres Olivos - Valverde,Fuencarral-El Pardo,3515.151515151515
163900,apartment,exterior,2,47.0,False,False,Peñagrande,Fuencarral-El Pardo,3487.2340425531916
289000,apartment,exterior,3,80.0,True,False,Peñagrande,Fuencarral-El Pardo,3612.5
530000,apartment,interior,3,107.0,True,True,Las Tablas,Fuencarral-El Pardo,4953.271028037383
149000,apartment,exterior,2,62.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,2403.2258064516127
500000,apartment,exterior,3,125.0,True,True,Las Tablas,Fuencarral-El Pardo,4000.0
230000,apartment,exterior,2,70.0,True,False,Pilar,Fuencarral-El Pardo,3285.714285714286
117000,apartment,exterior,1,35.0,False,False,Pilar,Fuencarral-El Pardo,3342.8571428571427
625000,apartment,exterior,2,149.0,True,False,Las Tablas,Fuencarral-El Pardo,4194.6308724832215
255000,apartment,exterior,2,59.0,True,False,Pilar,Fuencarral-El Pardo,4322.033898305085
189000,apartment,exterior,2,57.0,False,False,Pilar,Fuencarral-El Pardo,3315.7894736842104
430000,apartment,exterior,2,102.0,False,True,Fuentelarreina,Fuencarral-El Pardo,4215.686274509804
205000,apartment,exterior,2,58.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,3534.4827586206898
650000,apartment,exterior,4,144.0,True,True,La Paz,Fuencarral-El Pardo,4513.888888888889
114000,apartment,exterior,1,35.0,True,False,Tres Olivos - Valverde,Fuencarral-El Pardo,3257.1428571428573
265000,apartment,exterior,1,95.0,True,False,Pilar,Fuencarral-El Pardo,2789.4736842105262
890000,apartment,exterior,5,200.0,True,True,Mirasierra,Fuencarral-El Pardo,4450.0
299999,apartment,exterior,2,84.0,True,False,Tres Olivos - Valverde,Fuencarral-El Pardo,3571.4166666666665
621000,apartment,exterior,4,129.0,True,True,Las Tablas,Fuencarral-El Pardo,4813.953488372093
200000,apartment,exterior,2,55.0,True,False,Pilar,Fuencarral-El Pardo,3636.3636363636365
565000,apartment,exterior,4,125.0,True,True,Arroyo del Fresno,Fuencarral-El Pardo,4520.0
156000,apartment,exterior,2,55.0,False,False,Peñagrande,Fuencarral-El Pardo,2836.3636363636365
75000,apartment,exterior,4,138.0,True,True,Pilar,Fuencarral-El Pardo,543.4782608695652
147900,apartment,exterior,2,66.0,True,False,Pilar,Fuencarral-El Pardo,2240.909090909091
90000,apartment,exterior,2,60.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,1500.0
127420,apartment,exterior,3,60.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,2123.6666666666665
435000,apartment,exterior,3,130.0,True,True,Pilar,Fuencarral-El Pardo,3346.153846153846
228000,apartment,exterior,2,66.0,True,False,Pilar,Fuencarral-El Pardo,3454.5454545454545
2275000,house,exterior,6,705.0,False,True,Mirasierra,Fuencarral-El Pardo,3226.950354609929
1560000,house,exterior,5,392.0,False,True,Mirasierra,Fuencarral-El Pardo,3979.591836734694
530000,apartment,exterior,3,150.0,True,True,Las Tablas,Fuencarral-El Pardo,3533.3333333333335
589000,apartment,exterior,4,150.0,True,True,Las Tablas,Fuencarral-El Pardo,3926.6666666666665
450000,apartment,exterior,3,119.0,True,True,Las Tablas,Fuencarral-El Pardo,3781.5126050420167
180000,apartment,exterior,2,54.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,3333.3333333333335
305000,apartment,exterior,4,155.0,False,False,Peñagrande,Fuencarral-El Pardo,1967.741935483871
435000,apartment,exterior,2,75.0,True,True,Montecarmelo,Fuencarral-El Pardo,5800.0
475000,apartment,exterior,2,94.0,True,True,Pilar,Fuencarral-El Pardo,5053.191489361702
185000,apartment,exterior,1,47.0,True,False,Tres Olivos - Valverde,Fuencarral-El Pardo,3936.1702127659573
890000,apartment,exterior,4,260.0,True,True,La Paz,Fuencarral-El Pardo,3423.076923076923
650000,apartment,interior,3,102.0,True,True,Las Tablas,Fuencarral-El Pardo,6372.549019607844
126000,apartment,interior,2,48.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,2625.0
210000,apartment,exterior,2,52.0,True,False,Pilar,Fuencarral-El Pardo,4038.4615384615386
470000,apartment,exterior,3,98.0,True,True,Arroyo del Fresno,Fuencarral-El Pardo,4795.918367346939
495000,apartment,exterior,3,125.0,True,True,Las Tablas,Fuencarral-El Pardo,3960.0
126000,apartment,exterior,2,48.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,2625.0
325000,apartment,exterior,1,55.0,True,True,Peñagrande,Fuencarral-El Pardo,5909.090909090909
348000,apartment,exterior,3,84.0,True,False,La Paz,Fuencarral-El Pardo,4142.857142857143
390000,apartment,exterior,4,190.0,True,True,Pilar,Fuencarral-El Pardo,2052.6315789473683
195000,apartment,exterior,3,77.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,2532.4675324675327
1264100,apartment,exterior,7,394.0,True,False,Peñagrande,Fuencarral-El Pardo,3208.3756345177667
290000,apartment,exterior,3,70.0,True,False,Pilar,Fuencarral-El Pardo,4142.857142857143
258000,apartment,exterior,3,77.0,True,False,Peñagrande,Fuencarral-El Pardo,3350.6493506493507
1250000,house,exterior,3,571.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,2189.1418563922944
200000,apartment,exterior,2,100.0,True,True,Pilar,Fuencarral-El Pardo,2000.0
310000,apartment,exterior,1,84.0,True,True,Peñagrande,Fuencarral-El Pardo,3690.4761904761904
400000,apartment,exterior,3,130.0,True,False,Pilar,Fuencarral-El Pardo,3076.923076923077
195000,apartment,exterior,1,60.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,3250.0
392000,apartment,exterior,4,120.0,True,True,Peñagrande,Fuencarral-El Pardo,3266.6666666666665
350000,apartment,exterior,1,60.0,True,True,Montecarmelo,Fuencarral-El Pardo,5833.333333333333
137000,apartment,exterior,2,98.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,1397.9591836734694
119000,apartment,exterior,3,59.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,2016.949152542373
145000,apartment,exterior,3,63.0,False,False,Peñagrande,Fuencarral-El Pardo,2301.5873015873017
460000,apartment,exterior,2,114.0,True,True,Las Tablas,Fuencarral-El Pardo,4035.0877192982457
137000,apartment,exterior,1,43.0,False,False,Tres Olivos - Valverde,Fuencarral-El Pardo,3186.046511627907
210000,apartment,exterior,2,53.0,True,False,Pilar,Fuencarral-El Pardo,3962.264150943396
160000,apartment,exterior,2,60.0,False,False,La Paz,Fuencarral-El Pardo,2666.6666666666665
1400000,house,exterior,6,450.0,False,True,Peñagrande,Fuencarral-El Pardo,3111.1111111111113
185000,apartment,exterior,2,66.0,True,False,Peñagrande,Fuencarral-El Pardo,2803.030303030303
730000,apartment,exterior,3,140.0,True,False,Las Tablas,Fuencarral-El Pardo,5214.285714285715
595000,apartment,exterior,3,110.0,True,True,La Paz,Fuencarral-El Pardo,5409.090909090909
920000,apartment,exterior,3,190.0,True,True,Arroyo del Fresno,Fuencarral-El Pardo,4842.105263157895
1050000,apartment,exterior,3,170.0,True,True,Arroyo del Fresno,Fuencarral-El Pardo,6176.470588235294
105000,apartment,exterior,2,71.0,False,False,Peñagrande,Fuencarral-El Pardo,1478.8732394366198
580000,apartment,exterior,3,104.0,True,True,Montecarmelo,Fuencarral-El Pardo,5576.923076923077
350000,apartment,exterior,3,122.0,True,True,La Paz,Fuencarral-El Pardo,2868.8524590163934
675000,apartment,exterior,3,174.0,True,True,Las Tablas,Fuencarral-El Pardo,3879.310344827586
347000,apartment,exterior,1,50.0,True,True,Montecarmelo,Fuencarral-El Pardo,6940.0
475000,apartment,exterior,2,119.0,True,True,Las Tablas,Fuencarral-El Pardo,3991.5966386554624
2750000,house,exterior,6,720.0,False,True,Conde Orgaz-Piovera,Hortaleza,3819.4444444444443
3280000,house,exterior,7,847.0,False,True,Conde Orgaz-Piovera,Hortaleza,3872.491145218418
1690000,house,exterior,5,482.0,False,True,Conde Orgaz-Piovera,Hortaleza,3506.2240663900416
4500000,house,exterior,8,798.0,False,True,Conde Orgaz-Piovera,Hortaleza,5639.097744360903
850000,apartment,exterior,3,301.0,True,True,Palomas,Hortaleza,2823.920265780731
935000,apartment,exterior,3,226.0,True,True,Palomas,Hortaleza,4137.168141592921
2150000,apartment,exterior,5,407.0,True,True,Conde Orgaz-Piovera,Hortaleza,5282.555282555282
540000,apartment,exterior,2,123.0,True,True,Conde Orgaz-Piovera,Hortaleza,4390.243902439024
1790000,apartment,exterior,5,344.0,True,True,Conde Orgaz-Piovera,Hortaleza,5203.488372093023
795000,apartment,exterior,3,165.0,True,True,Conde Orgaz-Piovera,Hortaleza,4818.181818181818
1400000,house,exterior,5,349.0,False,True,Apóstol Santiago,Hortaleza,4011.4613180515757
1740000,apartment,exterior,5,350.0,True,True,Conde Orgaz-Piovera,Hortaleza,4971.428571428572
1300000,apartment,exterior,3,215.0,True,True,Conde Orgaz-Piovera,Hortaleza,6046.511627906977
990000,apartment,exterior,4,201.0,True,True,Conde Orgaz-Piovera,Hortaleza,4925.373134328358
4500000,house,exterior,8,865.0,False,True,Conde Orgaz-Piovera,Hortaleza,5202.312138728324
305000,apartment,exterior,2,68.0,True,True,Canillas,Hortaleza,4485.294117647059
3100000,house,exterior,5,720.0,False,True,Conde Orgaz-Piovera,Hortaleza,4305.555555555556
580000,apartment,exterior,3,144.0,True,True,Sanchinarro,Hortaleza,4027.777777777778
925000,house,exterior,5,295.0,False,True,Canillas,Hortaleza,3135.593220338983
680000,apartment,exterior,3,126.0,True,True,Valdebebas - Valdefuentes,Hortaleza,5396.825396825397
510000,apartment,exterior,3,115.0,True,True,Sanchinarro,Hortaleza,4434.782608695652
3100000,house,exterior,6,750.0,False,True,Conde Orgaz-Piovera,Hortaleza,4133.333333333333
995000,apartment,exterior,4,209.0,True,True,Conde Orgaz-Piovera,Hortaleza,4760.7655502392345
1050000,apartment,exterior,6,250.0,True,True,Canillas,Hortaleza,4200.0
566000,apartment,exterior,3,130.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4353.846153846154
459000,apartment,exterior,3,143.0,True,True,Pinar del Rey,Hortaleza,3209.7902097902097
588900,apartment,exterior,3,122.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4827.049180327869
525250,apartment,exterior,2,104.0,True,True,Valdebebas - Valdefuentes,Hortaleza,5050.4807692307695
515750,apartment,exterior,2,104.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4959.134615384615
390000,apartment,exterior,2,74.0,True,True,Sanchinarro,Hortaleza,5270.27027027027
325000,apartment,exterior,4,125.0,True,False,Pinar del Rey,Hortaleza,2600.0
572000,apartment,exterior,2,130.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4400.0
2750000,house,exterior,5,763.0,False,True,Conde Orgaz-Piovera,Hortaleza,3604.193971166448
436000,apartment,exterior,3,100.0,True,True,Sanchinarro,Hortaleza,4360.0
1990000,house,exterior,5,360.0,False,True,Conde Orgaz-Piovera,Hortaleza,5527.777777777777
385000,apartment,exterior,1,65.0,True,True,del Cortijo - Manoteras,Hortaleza,5923.076923076923
1690000,house,exterior,4,482.0,False,True,Conde Orgaz-Piovera,Hortaleza,3506.2240663900416
1100000,apartment,exterior,3,150.0,True,True,Conde Orgaz-Piovera,Hortaleza,7333.333333333333
1300000,house,exterior,5,270.0,False,True,Conde Orgaz-Piovera,Hortaleza,4814.814814814815
275000,apartment,exterior,3,76.0,False,False,Pinar del Rey,Hortaleza,3618.4210526315787
1300000,house,exterior,5,270.0,False,True,Conde Orgaz-Piovera,Hortaleza,4814.814814814815
2980000,house,exterior,7,850.0,False,True,Conde Orgaz-Piovera,Hortaleza,3505.8823529411766
1653600,house,exterior,5,348.0,False,True,Palomas,Hortaleza,4751.724137931034
650000,apartment,exterior,2,130.0,True,False,Conde Orgaz-Piovera,Hortaleza,5000.0
860000,apartment,exterior,4,368.0,True,True,Valdebebas - Valdefuentes,Hortaleza,2336.9565217391305
550000,apartment,exterior,2,91.0,True,True,Conde Orgaz-Piovera,Hortaleza,6043.956043956044
675000,apartment,exterior,3,134.0,True,True,Conde Orgaz-Piovera,Hortaleza,5037.313432835821
3500000,house,exterior,6,724.0,False,True,Conde Orgaz-Piovera,Hortaleza,4834.254143646409
155000,apartment,exterior,3,70.0,False,False,Canillas,Hortaleza,2214.285714285714
850000,house,exterior,6,425.0,False,True,Valdebebas - Valdefuentes,Hortaleza,2000.0
278000,apartment,exterior,3,91.0,True,False,Apóstol Santiago,Hortaleza,3054.945054945055
355000,apartment,exterior,1,69.0,True,True,del Cortijo - Manoteras,Hortaleza,5144.927536231884
498000,apartment,exterior,2,108.0,True,False,del Cortijo - Manoteras,Hortaleza,4611.111111111111
498000,apartment,exterior,2,108.0,True,True,del Cortijo - Manoteras,Hortaleza,4611.111111111111
465000,apartment,exterior,2,105.0,True,True,Sanchinarro,Hortaleza,4428.571428571428
470000,apartment,exterior,2,106.0,True,True,Sanchinarro,Hortaleza,4433.962264150943
1890000,house,exterior,5,395.0,False,True,Palomas,Hortaleza,4784.810126582279
270000,apartment,exterior,3,85.0,True,False,Pinar del Rey,Hortaleza,3176.470588235294
2200000,house,exterior,6,554.0,False,True,Conde Orgaz-Piovera,Hortaleza,3971.1191335740073
1500000,house,exterior,5,400.0,False,True,Conde Orgaz-Piovera,Hortaleza,3750.0
550000,apartment,exterior,3,120.0,True,True,Sanchinarro,Hortaleza,4583.333333333333
3130000,apartment,exterior,4,335.0,True,True,Conde Orgaz-Piovera,Hortaleza,9343.283582089553
800000,apartment,exterior,3,215.0,True,True,Valdebebas - Valdefuentes,Hortaleza,3720.9302325581393
329000,apartment,exterior,3,82.0,True,False,Pinar del Rey,Hortaleza,4012.1951219512193
260000,apartment,exterior,3,85.0,True,False,Pinar del Rey,Hortaleza,3058.823529411765
199000,apartment,exterior,3,72.0,True,False,Pinar del Rey,Hortaleza,2763.8888888888887
990000,house,exterior,6,297.0,False,True,Valdebebas - Valdefuentes,Hortaleza,3333.3333333333335
259000,apartment,exterior,2,51.0,True,False,Pinar del Rey,Hortaleza,5078.431372549019
170000,apartment,exterior,1,47.0,True,False,del Cortijo - Manoteras,Hortaleza,3617.021276595745
6500000,house,exterior,8,900.0,False,True,Conde Orgaz-Piovera,Hortaleza,7222.222222222223
149000,apartment,exterior,1,49.0,False,False,Pinar del Rey,Hortaleza,3040.816326530612
329000,apartment,exterior,1,68.0,True,True,Sanchinarro,Hortaleza,4838.235294117647
995000,house,exterior,2,370.0,False,True,Pinar del Rey,Hortaleza,2689.189189189189
2690000,house,exterior,5,350.0,False,False,Conde Orgaz-Piovera,Hortaleza,7685.714285714285
2790000,house,exterior,5,800.0,False,True,Conde Orgaz-Piovera,Hortaleza,3487.5
510000,apartment,exterior,4,120.0,True,True,Sanchinarro,Hortaleza,4250.0
3450000,apartment,exterior,5,370.0,True,True,Conde Orgaz-Piovera,Hortaleza,9324.324324324325
1300000,house,exterior,5,332.0,False,True,Conde Orgaz-Piovera,Hortaleza,3915.6626506024095
329000,apartment,exterior,1,70.0,True,True,Sanchinarro,Hortaleza,4700.0
380000,apartment,exterior,2,103.0,True,True,Conde Orgaz-Piovera,Hortaleza,3689.3203883495144
579000,apartment,exterior,4,156.0,True,True,Sanchinarro,Hortaleza,3711.5384615384614
280000,apartment,exterior,2,88.0,True,False,Pinar del Rey,Hortaleza,3181.818181818182
435000,apartment,exterior,2,90.0,True,False,Canillas,Hortaleza,4833.333333333333
182000,apartment,exterior,3,72.0,False,False,Pinar del Rey,Hortaleza,2527.777777777778
1290000,house,exterior,5,420.0,False,True,Conde Orgaz-Piovera,Hortaleza,3071.4285714285716
965000,apartment,exterior,4,226.0,True,True,Palomas,Hortaleza,4269.911504424779
1390000,house,exterior,5,306.0,False,True,Conde Orgaz-Piovera,Hortaleza,4542.483660130719
465000,apartment,exterior,2,126.0,True,True,del Cortijo - Manoteras,Hortaleza,3690.4761904761904
156000,apartment,exterior,3,61.0,False,False,Canillas,Hortaleza,2557.377049180328
1800000,house,exterior,5,409.0,False,False,Canillas,Hortaleza,4400.9779951100245
564948,apartment,exterior,3,138.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4093.8260869565215
565879,apartment,exterior,3,139.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4071.071942446043
448745,apartment,exterior,2,108.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4155.0462962962965
404000,apartment,exterior,3,164.0,True,True,Sanchinarro,Hortaleza,2463.4146341463415
2750000,house,exterior,5,701.0,False,True,Conde Orgaz-Piovera,Hortaleza,3922.9671897289586
415000,apartment,exterior,3,86.0,True,True,Canillas,Hortaleza,4825.581395348837
193300,apartment,exterior,1,67.0,True,True,Conde Orgaz-Piovera,Hortaleza,2885.0746268656717
350000,apartment,exterior,3,100.0,True,False,Pinar del Rey,Hortaleza,3500.0
645000,apartment,exterior,4,130.0,True,True,Sanchinarro,Hortaleza,4961.538461538462
339000,house,exterior,4,110.0,False,False,Apóstol Santiago,Hortaleza,3081.818181818182
179900,apartment,exterior,2,60.0,True,False,Pinar del Rey,Hortaleza,2998.3333333333335
177000,apartment,exterior,2,67.0,False,False,Pinar del Rey,Hortaleza,2641.791044776119
815000,apartment,exterior,4,228.0,True,True,Apóstol Santiago,Hortaleza,3574.561403508772
1690000,house,exterior,4,482.0,False,True,Conde Orgaz-Piovera,Hortaleza,3506.2240663900416
3100000,house,exterior,7,750.0,False,True,Conde Orgaz-Piovera,Hortaleza,4133.333333333333
420000,apartment,exterior,2,96.0,True,True,Sanchinarro,Hortaleza,4375.0
820000,apartment,exterior,4,166.0,True,True,Conde Orgaz-Piovera,Hortaleza,4939.759036144578
240000,apartment,exterior,3,74.0,False,False,Pinar del Rey,Hortaleza,3243.2432432432433
420000,apartment,exterior,4,122.0,True,False,Pinar del Rey,Hortaleza,3442.622950819672
228000,apartment,exterior,1,56.0,True,False,Canillas,Hortaleza,4071.4285714285716
110000,apartment,exterior,1,62.0,True,False,Pinar del Rey,Hortaleza,1774.1935483870968
556000,apartment,exterior,3,113.0,True,True,Sanchinarro,Hortaleza,4920.353982300885
280000,apartment,exterior,1,118.0,True,True,del Cortijo - Manoteras,Hortaleza,2372.8813559322034
495000,apartment,exterior,1,84.0,True,True,Conde Orgaz-Piovera,Hortaleza,5892.857142857143
359900,apartment,exterior,3,117.0,True,False,Canillas,Hortaleza,3076.068376068376
350000,apartment,exterior,3,91.0,True,True,Canillas,Hortaleza,3846.153846153846
530000,apartment,exterior,3,130.0,True,True,Sanchinarro,Hortaleza,4076.923076923077
625000,apartment,exterior,4,145.0,True,True,Sanchinarro,Hortaleza,4310.3448275862065
860000,apartment,exterior,2,203.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4236.453201970443
860000,apartment,exterior,2,202.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4257.425742574257
210000,apartment,exterior,4,80.0,False,False,Canillas,Hortaleza,2625.0
1690000,house,exterior,5,422.0,False,True,Conde Orgaz-Piovera,Hortaleza,4004.739336492891
485000,apartment,exterior,3,91.0,True,True,Sanchinarro,Hortaleza,5329.67032967033
565000,apartment,exterior,2,107.0,True,True,Conde Orgaz-Piovera,Hortaleza,5280.373831775701
285000,apartment,exterior,2,62.0,True,True,Pinar del Rey,Hortaleza,4596.774193548387
935000,apartment,exterior,5,264.0,True,True,Sanchinarro,Hortaleza,3541.6666666666665
260000,apartment,exterior,3,75.0,True,False,Pinar del Rey,Hortaleza,3466.6666666666665
1180000,apartment,exterior,4,361.0,True,True,Conde Orgaz-Piovera,Hortaleza,3268.6980609418283
829000,apartment,exterior,4,178.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4657.303370786517
433000,apartment,exterior,2,87.0,True,False,del Cortijo - Manoteras,Hortaleza,4977.0114942528735
